dataset,regime,seed,client,file_sha256,state_sha256,valid,reason
fmnist,alpha0p1,42,3,aa4a6d35ae050e141b21212c45c06eed136790f1d369ebf4cba21765f063dd97,104c7a398cf283569a03ba8b56e5a494959393be8bf5ecef389ea87388b06ffb,True,
fmnist,alpha0p1,42,4,d0f03fa2d88830b412339d0e6dea9f84be023af4a643a97c51d8347c558472aa,c9759d0666379f19a9d819e5b102737338744edb6fe54779bfe886f340e13d70,True,
fmnist,alpha0p1,42,5,c1f750d6d66f364b330be3c4cf865a7d81fffefdaccc01a264decc42fe86dd3f,3c8a7e498964ec5041b055cf428d3fda38dbdddb2ff1222cd5a004a7e5f62bbb,True,
fmnist,alpha0p1,42,6,c870953c0eba0fe7860f36f2850108e6e207b06ae7c50be22f4a032313f62a06,160efa24b3074ec5a667405cb3f612dc9c2936ae611eb7f8a38ab694ee5177cd,True,
fmnist,alpha0p1,42,7,4a92a078c9d752a1869fdcfcc8c3830eadcfa7a8461f2b333df13524e6184284,ea5e6425442242b3bad127f686403f384fc89b2f8bea8a8462e64c081e03b8b0,True,
fmnist,alpha0p1,42,8,4261b075a11e7ac2b1feec6297589251bc3e13419351effe0d233be6d3cca112,cb94178ead61c67d5c84f646b2c15a864e227e6e7614d12419d64bcb06845285,True,
fmnist,alpha0p1,42,9,89958f51177e724e3f6b56d9d2c50fde0d8e89efb9ae0b40928da3f7e587c3b6,7e3387b8747a7ff5e00ee7aeb98ccc14d16e158ccdfeae60c3543d05a27111dd,True,
fmnist,alpha0p1,43,0,d768ee817a18c58e0fc528210dc4196b4f9d596359fea0f8cf95f792058f15b4,083a1d1cb1d9607b4cac233f20db2ba813f2fa3171b8ca0d4a7c2ecf07afc2a6,True,
fmnist,alpha0p1,43,1,a8f2a9e5b42f7bb13b5adb52c2aedaf563aa66d52da51cdb1854933152c546bb,fc6617b6fcee9dd394d82655ae6e42097b22b1fe4fd6831ffd3a654c6ff2853c,True,
fmnist,alpha0p1,43,2,40b462bead067f49023e6cc434ed56840e60b0178ac52b49b0ae5a682cfb7f8e,7cf9ac396ce3ffcfc4e6f2afd8cec5e8dfd2077e94ec0c66ce8a918805e9a3e7,True,
fmnist,alpha0p1,43,3,1ade399db4a767f336ee17393cc2f4fac3d150e70fac204c4059f7dd2765c5ec,7c5726b0a04511203715a26a0d4c16b72af8e4a808f5058de25462943c451cd5,True,
fmnist,alpha0p1,43,4,bfdb523e013f0417718082716063be3d505d3653cddfdc3faaeeddf2d4d38eb2,d420617fae7e27d6178ebac66ab2e3c66b3c666c319dcc735460535e98699259,True,
fmnist,alpha0p1,43,5,034e0de19f7aaf68f2cb81f093ec75978f72bd2fee499ab8c9edefc57e6ff5ba,09b29fb5d7e48fc2ad1449b50dcda0cfac4fa4e67bba40ed7c4784d180a41c84,True,
fmnist,alpha0p1,43,6,6738f1a5640bbd492b45a2d38b97db33ded1c66fce52ae49cacb4ebb8f0123c8,4c587133e5bdbf450935f02cd53296852ac9fedcf18f3b949658c0a5bcd7e7bf,True,
fmnist,alpha0p1,43,7,e76eda203dd5fb510f7ce5359ce35038765e230ca0e1c57e36e078aa267dec06,fc89dfb576c3d9326310da1e94a2a83e1bb39f8a256c0874242ca816c359e0b1,True,
fmnist,alpha0p1,43,8,8a428befd17b2252be4a32f4b43d6b914fe23c6641d219f2fb9dc8f3370f04d5,2041f5a41022069c14ef136c2eb53d9ac2c3ac7536d978107f87e239ccca61dc,True,
fmnist,alpha0p1,43,9,f529199d852a88f837c2c329cf8a8d245a3f4ba65de876eedd7ce4d81aa96508,eb818de85137d33738a0ea7da0f9c6d4eb4915b0a81b1395159e235544328e08,True,
fmnist,alpha0p1,44,0,5d651d33625ebc6ecb8a51ed8c6c33e5d8c1864d8e7a6baebf0a789e3f169564,5fc06c92bc9b39e0f87b61830966028689342f179ea0d2cf7c8f1ee6eae78556,True,
fmnist,alpha0p1,44,1,863bc52fda3526eee0a279fce9ab8ee907d4d36cffdfc534bf7e4b367e2e1f51,6402e160b78a3e58d78b5ddb1136728fdc6e6abd30c575ea83f6f73e495e69e8,True,
fmnist,alpha0p1,44,2,bd04cac783b79ff3eae0ea94a12d0524a05a738e8094a2fc78fdbe93bee1b05c,df0c905f47115dcf2600b2ecc146e8ec8a428efb141996c811ae320a6213c1a4,True,
fmnist,alpha0p1,44,3,ac18cc304a244d30ef8939274f3c1372e407bec7f5d085f0a6da7986469bae6f,087e38fca2aad8b2d62066a3a095502947c35900b2328686c60e3dd59932de25,True,
fmnist,alpha0p1,44,4,3a59414134dffcb813d91c3660206582744057cc2e71e48933d06af83c097b5f,17b84136188b59ccd7b163a2dbc0a7b518170a9d9a025e4efd2a5701d630f48a,True,
fmnist,alpha0p1,44,5,620db830f857b9ed36d87404de678e7b05f50911b74b9bc48efc98d961e773b4,6742e9856109ffce4d9bfc932836c37541caae5d3943a0ea9b3f6bd5f8aa510e,True,
fmnist,alpha0p1,44,6,d48bb344fafb7245032f9d30ad1e088c1cbc46c2f9db7bba73c465862d2b6265,b52c02f65e10dca58908c60d74b5676e87ce7d6845c731b7215987f506cfdc32,True,
fmnist,alpha0p1,44,7,ae320b7120756128b13a50c87cc972065266b157e5651c862cf2cb1b60cde311,267c040bb8cce42a7cc60eead256aa727a15b5e64b3f46694e9c303d574a0c8b,True,
fmnist,alpha0p1,44,8,da5670986e152f7f9271a3a5d3356e0e78d6861ba2ed26b0d0ac23ef7135a713,14d44fb06f1545051c13ade07eb660ae99f74e4da11634746b4f11a6ab3d7fe2,True,
fmnist,alpha0p1,44,9,94926ed9e46d87c4fdb970348a9dc31712a1c67fc3c879842db883fff435a9f1,9cba97fa4d059f41f2662ad2823465a47e3fd72f5ef2c8e8f50e3bc8c6e97326,True,
fmnist,multi,42,0,c4459b6fbac706a51afdf46e3bca8e38b577bd321af1c2e95196be659248f132,3eeddd475a62bcc65d527713abde4080b1c958d71d6917273ed36045efcf5a9a,True,
fmnist,multi,42,1,c729e43ae57432f3dc02d98ef6f31ab0e541bcf97b2ae92e31e7b91c7203665c,a129dd2566eccc766c9664a93430ec99ebb85c444d8ea0fdb4db3a23b5aa1090,True,
fmnist,multi,42,2,35ecaab99f1f9871dd3272d35801ec418f7c393521579ad706a075d68373aeec,94eefa0fd8d57d925a50f74415aff2d111792d8b4b2b7dc9b9b3ffa63be80689,True,
fmnist,multi,42,3,6092e81543a7170102f422f748f22067725d0f49357e9e06cdaef9b000b9dd58,d002fca1a9066e2764d2be42cff3f86f4890a34b66d694163be90410d2fa6401,True,
fmnist,multi,42,4,05ff447a13fd761f88b3e4d5bbb70393feb9cb37f650b4b3cfe5899bc3667690,a210d36ed8c59ae45bdabee49193f8e5c85d0b97fb8780bc7cb4699803c872a1,True,
fmnist,multi,42,5,4f44c22b43dd37ba2988626cbddbdfbb39eb4bc17985842945b8017c59b28881,ad8df8e96ea370a83358f80fe82e0a84ea5f41f1eabc419f505015da3a2f6884,True,
fmnist,multi,42,6,766bf18a70fbf97546b999337b7b6bf218a72981c02e2dbc1af12e16f7aeb90a,04e3e871f43288e8b081d2b9e237245d1511b5850c9051920f8032cb60244545,True,
fmnist,multi,42,7,bde320a77f60672c4e334ef286a9993aba6c468ece9f45a54adddf7f10cb0e6d,d805480efe0d2c7a55cad22fabe15632f292359c3c28fad76ee4088bebc0e543,True,
fmnist,multi,42,8,b7529ac33e25047e19d9e021ded3f0b01c1ed3ad7cb46cea7977729a74c2c546,f6ceac5a3ddb88a7703cdafd4aab0144596af706b4d8a426c1c3162c21011eca,True,
fmnist,multi,42,9,a9a8d0df1e0a7911395f86996bca5a03ce10e56b92a5ff8fcf0b53d355cfd459,10c1da95e8e02e346d0d06d506e9f446f8b9ad142d898ed11ba1f6028e5932df,True,
fmnist,multi,43,0,2c60b93a6362075ba710c33cfb7afced4beb8b369e121e4025ebb91e8831dec0,c13b5dad086d0d1b6a3fbb50cf258a97a4cb53558e54c5397b012098a9999cdd,True,
fmnist,multi,43,1,c8853253d0252da853605bc25d96e5571acadfeddc67f51d0a6ed866ea3339e8,051ae6879ddba07d2ad154d45fa9bebce6f7c4ffc067c47aa0d71fb6f69e7a89,True,
fmnist,multi,43,2,1917d22e1159ec762b693805089685ceade6d477eade2bf4e8035d4c5d06df80,4747a5d9f6962131c9cf5935f318027ac9387ee94d4f4de2b9069cec6dbe3062,True,
fmnist,multi,43,3,e33c3ec9fbae3a5b6a9ca6cbfcec49dae65c5b15fd68bed747ec2b3d35e00b5c,f2429704bf609ddddfd04ac6cf1af5d3b896e925f5f97af650a907f345e75645,True,
fmnist,multi,43,4,f17c1ef729e5d5736a68bd102caad1d2d39592126a711d89d4be376a65f3b1bc,9a6bcf7376a50c597659b54b9ab1919b87f17bb3456a3f52e485bf42292f2eb7,True,
fmnist,multi,43,5,f9eb878b332bd0e25ceaab614d9aca7d5de3c3845e079f18c18f0e0c629757d7,b8f941517b6f622e105050f939421e10f8b9b8296282e601375f6e35a563c08b,True,
fmnist,multi,43,6,3fe3107347538bd9607cc19e3cfd4dee04b9a751643ceab90f43da62d1b783fa,448ab250ba0c60dd3b7c1370a408f76d0a9600446a9ad5a2183766e977af51fe,True,
fmnist,multi,43,7,d1d953bbc9f11c0ecbcb77078566305e4264ad93cb76da9c1ec8f5d4196c1575,606594291493292dcf5a357150ffb5072a24db3365f7a216ed1e3615a6c52a21,True,
fmnist,multi,43,8,fb4726e6df0c9cba69ae97d2ef3a6f3ef2f2e83a0057fa7ed878231dcc5d4fa0,93e531cd885e9cf3e91aff38ee497bdcbaf6403d35615909a8c42f326ada8d39,True,
fmnist,multi,43,9,0fbff4b79cee985e24cfda633dc8fcb2dca24b70a4147bea5c362a33ec889401,a95845c4e33068b74d4ef53dcc7257a0bb8a41f8b4bdf884fdcbf97fa8acd6b1,True,
fmnist,multi,44,0,149ed973f2dd5a602715d808dbc858eaf70f4e0fb74caed7a3fac52a61ea145e,60f6517f6aec90bcfc48dd6f0cb695d9fcdc08ba5d4e381c9728cc4c9bc087e1,True,
fmnist,multi,44,1,b218470b81047129bf123b3ad62c359e98dca28c5db63a98c046bc02f10f98c4,5a2d4ea52907ff0c953e6a8ab5903708cd124ea136cb9670d032e51ee72aaedc,True,
fmnist,multi,44,2,f2127c929d9d03abb1826398d5710a109b24b47b20833c1a4c865d929a2a8f11,f37aa29e66a57a61c018d9b34d936105533497938c73ee1d2d0e5ae165f91516,True,
fmnist,multi,44,3,899473e4267cb779e45157c2fb07843c3eedb947eb909b5e535059a3a2165e18,3bc7fca788f014feb7f1e5fc26afacd06954d3d39958ddcf4f0bcf23cbd63c99,True,
fmnist,multi,44,4,d70d12e9788a943d886dda0116acd7f81c302514a41e551df1d911bc296110ed,fba90efcf3eb77a2aed4af0e5dec6c64aca502077fbe7507c0019812a2fdb72c,True,
fmnist,multi,44,5,49d237f002530a60ae28494ddfedaa168dd5f4f43f8f21786f4d3db923ce6c93,b83f6ee7a8e7a53f74b2f617c6a6e097f77d62837d5637809987c89a06901d2e,True,
fmnist,multi,44,6,fc1614723064166cda0c8bb91080937db4bc682171cc7eb0398fe210e15a16c0,8c7c5969848117bc088cd05d88bdc3a13f42f2aedc5b98912de2d19e9dd9abbf,True,
fmnist,multi,44,7,45496c1176069ab66333b0289c13f0867e641df51d267daf78020b431514041d,7b63ecbd9597b77c6fb4331207f47d3f3b4d47ad620f00ab0027021266df6247,True,
fmnist,multi,44,8,f4a38fa731d4554b98ac433c103b8df483771cbc130f5fd31714ea19de0c5cdb,015bae3ad4b02f1a742c9a358823543a6523df955c862602a759bc1afbab5efa,True,
fmnist,multi,44,9,860318e5e1274ef132ff0e945f7f03ed26a0556fcfea1525b8a9d0c8b8eb660f,59fdaa3397d6978140af6097d48a203e752608909ba43f5f6ee618d460e36240,True,
fmnist,single,42,0,4c3a6dba32f76531334ccf2da54b4cfeba0eb93f4cfa29875ec7e4ae825af4d3,417828d7382b9e300f9a26c53819c7da66e35034411b7beeb689e0c184b32d3e,True,
fmnist,single,42,1,baabed9200b8268bc3eef849f0b6f5dc52e61412ea0a9fa2efd29d3469325853,65442320a4e68ba40246e7c2683ec77d46c4b7483dff6f18bdad409ee2074d01,True,
fmnist,single,42,2,6f841c67d9ecc12f2e4faa0e35945a865d77554cd681c84c8e64ff5e0df5ce11,bf62bbe58f5d6eb2f65648201a80b92ba9a669f2c7d5b9ccba9920503626ea66,True,
fmnist,single,42,3,09de9dbf6d634841b9945d5c9f28f06f21a3e5fa192eeff6dc71fbb6ab15da90,336919e5d17acb939f54823eec3406ecdaf19540c71e1a4a8224de6d8d13e8a5,True,
fmnist,single,42,4,b40de7f81997de122ffbb74935aae493d333a91ae91964d2b82e4d43fe178349,f3315366418f82156c8b144823e7984b6016df10351007af17efa6ae91191090,True,
fmnist,single,42,5,e8fab527329546a966a347b8e76883b9c746fe0e69ca6fb7ec83815e17d19e53,ca7d66638c4307acd896edd20f4fad06d7b0013723c50f20711c0e39951755a8,True,
fmnist,single,42,6,036721d5a8c9aaabb3aacb5308676af9909cc38010ef49445ea2b825fb45eac7,4c7a1ffbb97561196f1fa9ab636357cc7a5b0230eadf8d71dbd3ac72e8b009cc,True,
fmnist,single,42,7,6c26f080d12c5c6d723ea179f326ba419d81a6a46880c6bcffe5ca9bc3ec3dc1,b23ccc51c73cc12a86b3a97cbb75c0dab553328562b7b44c8d6ab9021b73a66b,True,
fmnist,single,42,8,561da12f39995adb530322da83dd55125d2caa212bfce80ee8721d15941830b7,082014a934e006bd278530450ad215f9a9315bb9fef848a53d45c447fc4c1e11,True,
fmnist,single,42,9,02a36f05d37ada446949646e5357f0a010c1dc1f70d0e7c88cb9be3d032de2c5,f482286d966ce678a255245802a341acd5107507860b238b79d60f197d46963f,True,
fmnist,single,43,0,0f71c1d59421c1ae3536a88d326520c6fb0156edbf5be081be04bef7e3473afc,46be39492a2a6a6967eabe4c5febece0fadaa49baec013c9938d5d665427bddb,True,
fmnist,single,43,1,26da56d5c1f5adea2fd9c52f5a60b722934530d5e9f9f910f8d97f0d9827100e,a8dbf9c78591fda7d892ff3c5b773a36892a5ee2760d3d0e79757fc71861e3c9,True,
fmnist,single,43,2,6eea2b1f433aa6c1afbe90cd6b765f908addfd2aa47940da6f1ab3c46f8f8789,3125e2b0e61cdcf6d232ae75857cf7688866aa9f1903eda9f6c9d39cc87dd92b,True,
fmnist,single,43,3,7736a04388f5a46fbf9123d1ca620c27e713f6ae062e13a49c94cb0b9c555019,f15e588c5b47af849f336a8b55188340ca612ad47d2b92cbbe66d62c059d0290,True,
fmnist,single,43,4,25f25f9991f71693c1592d73375ecfe7ad026fc050e2162cd4a536e177a429ac,a7d5ccae6fbb5944768f71e6297ee4774a2082c265e21f63025a99c63fb6e908,True,
fmnist,single,43,5,1ea50986c2f2a1f46a7d06d556e18042afe8f6e898142a6b8bae364e01c8cc51,0dca94353df0afd8fd1c6f60c755cf9b6163656674bb11373f9640204c60c2c0,True,
fmnist,single,43,6,7109b4aa6c4038c41a2d10814db7fa3493a85b265aef2ea761d8367b87f26038,fc4b4ac203dd2dc82da9bb98eb7312c47de84f851c10ec56cca529d5d924d4d5,True,
fmnist,single,43,7,cf0d390b586a340af55a10cbbdece3e6224bc37a7158b97d899f3c71b61e0e42,796260b3b9ff608fa987e26e6f628b870a98aee060951a60e6c525012df24ea2,True,
fmnist,single,43,8,5355d65d8a6a027cc881d8fe496910b786fceabf04566775913a79731c3680d9,f6f104a4ace51780d89fe842ca839b6882fa1b2c071800c15835e9d8d2b6885d,True,
fmnist,single,43,9,4a96265eb09f9ebc92eb7db4abfa3a61816525852a595bca7450733a8720ba28,8b8973ee7e644d3f8b2d5d56dccb754c7dc43af3b60b7fa02bef6644d462baee,True,
fmnist,single,44,0,c19ab8f23b9848b49e77928565e0a467d61f9bfcada8a4b53cf4def7d77d76c7,d0210ef98f044ee76d71ddaba74ca293c32aa960149eab56f668b4fa15c118b9,True,
fmnist,single,44,1,8631e3ca075da06de2ae36cbc4051f7d982664c892931c20668b4e730b70cf32,018f19f15cd680e084cccf3e1abbe03feaef5b2bd58347773bc13837d8ab584f,True,
fmnist,single,44,2,38c08957779e0ec67e4fbd5bb9ed8afdd8ab554569e96c79f41945c086488424,cfd13859eebf369bf8cc125b169a3c60b6667a227c252b39c15644549eee5b88,True,
fmnist,single,44,3,d6d77a45e7e067dceca061ea6135873848d64052047013f45dd64567a1fef1dc,55ded6e8423f30900ff941f5a2dbf4585f49d863cdc237147bd3ed8ef8e8957c,True,
fmnist,single,44,4,75ad47918f731dd37128d246bad7fce31dd4f7e6a5ad3c079ad1051f2d260315,9c2d418cf5b3dc638f8708657ff63bc540253180c97e3f146d04876db5ead9b7,True,
fmnist,single,44,5,2b948a899ad9b6792746f5fe291501b71a6b8defc415fae95832e1a9a3f472c7,f54a9f930f2f136d02683bccdc41ba77d213edc2390272b8e1b0d1cbdae2c987,True,
fmnist,single,44,6,754de7b4638d6afe00b08a296fb3a05dfcd2e6662c737d6c34a1ba96bff91e4d,6e97983149f3e41a19581f741ddaccb5d287071c699eaa190f1e2ba9f2f5008f,True,
fmnist,single,44,7,ecf951f281debd15663957206e69111f55b48d09f070d6e5c7cbe2743ad5fe18,18b259b2a3a3f6e6b6f1b6bf83974d64d86bef51fec5216a1acc5ab47fd95795,True,
fmnist,single,44,8,a061ed1c1937ee440877c831fdc203e0185122207bd9c6f8d35b00ffcc442ff8,c690e78bf95ba93301f6094da5b6bffe6c233dc548cc235a7b7f4a2709b9d520,True,
fmnist,single,44,9,516f43b20823d6e390f95ed094b86ce7a98f76061729833bb006226d0865b76b,2ecbc528b1c779263641e6f28dff66371c646bc6f188d825ee94f3c332122c24,True,
cifar,iid,42,0,f28bcca89a3f724f292ee869442d2f1bcabd96f82486761346450a36c9a1cb33,ea9799b5d448e75f02e65e6c109424757b31746ed7c02c5ceed3de58a36c6b13,True,
cifar,iid,42,1,11bc24a37c69a76951d89221217865e84f7c0e8384d988a52081e7ab57cf1c52,968eed2a586c2773920893299212326951cddc1a358129acc68a8523930758d1,True,
cifar,iid,42,2,4778071df2159ccf1b18408c103d84218863e966e2a5d8c8636dedc81a225ce0,ae4c7e8e04b8be8ae68ecc097a80c2916606bf17913c551ca749f82a9e1864e2,True,
cifar,iid,42,3,4ab55abfb269e93900e2fde9ac145ec59a31c82ed77248c778835fab9177420f,2fa7b74830a0aa69de16076c91b5b8db931856d1f0c38ddb6f2b6a9788680781,True,
cifar,iid,42,4,87fdfffc014a49e4f4a4753780ea8320b636bd4f7c45a0874d2a6739c767369d,930c30a57403847367baff6c0361855a1bd64a812cd5cc69b4d274e2d8993ac8,True,
cifar,iid,42,5,118c4f724b8b67c8e002fd085e91e30f984c4aa029216c3f2c84a2f7900ceb1a,043b8285a7fb9e2d54de619d58dbeec5722be2460fcbebbbc9a78757b40ebaca,True,
cifar,iid,42,6,062c66cd3579a9b15ba6d90d7f6759db9f83a67aec546a61b436c94167f6be2f,82cd1f0dd87f08260caa2574d3d23676cb3102074a0b8e39298363d767fcc3ba,True,
cifar,iid,42,7,85889c3cf1ec97b8c4c9471172dbc14a6eae0e90ca3a5214bc6f4c11ce6d3e07,a0452bc2ff374bd51be5d30ad5dfd3de5a220840c792b3e675695fb99b8eb7db,True,
cifar,iid,42,8,b20f9ac0cb781a0b6c7e4cd17dd11dc3e5959917dc6a6a2b2fbad0544167dce2,a81827dd8b9a1824149b4f193ff3f3ad6246aa4221e22e00c7832d086688ac27,True,
cifar,iid,42,9,32b0c174a89a49dd361ff354842e6c8c439f31e9c0dd13447516573ebb59806f,ad352a754b135fdba981a3186244c7ea1848c81aaffbea92de31cf3d7feea9d9,True,
cifar,iid,43,0,5428c063818d4406fba264f5f7b54fc47f036037c713970cb2cb19befb2f8dcb,cb3092811b368611981d273b928ef9e4562d89233d68c2b769ce2ab643240cb6,True,
cifar,iid,43,1,f1aa5ff74c72a0f1436b36c73b38ea3996b51727bf4af1f13d42a668c712b7e3,bbc8ee6cbc595042c616a6889d0bfcc6fe8abce7c3e5250b711e5f1b13f3f1aa,True,
cifar,iid,43,2,736e6596c53fde04efd0cae814e8dc7f84b127080964f1ca213bed7a81d9a187,1fe3150a3a646f3c0f7101d777f460d94b7707df0e4d3939f6f11ccc90acbdf2,True,
cifar,iid,43,3,88f77bfa693e10f9479db74b2b320619e9cf286c7a92eecb5a7b5c946cde9556,1656328dd1b555f4a440dc0aa7ee623cbbc547cf925e568c59b992f60351ea8f,True,
cifar,iid,43,4,a7296b83007f6f8a2e5bf9268feadc6e83604b1ddbf030eef658394eb8a8f8ee,5f92abcd1e9bae3b6fd730bcfd27a113308122703a3f8badfe05c5c638b1ea87,True,
cifar,iid,43,5,60945e25a8caeb535de6e722399c211dedb7f1924ff3e77aec229fd252d53a6b,309e29e35c796b8a356f18c7b8220fe365c906a288a68bba59fe5504aafcc5c0,True,
cifar,iid,43,6,250978f96748113e42808ae0f63082691125199cdff069791f78066cac364e61,50cd384f8cab05be9256d55eafdc8ba3f4a7fc2a97911289cb1a584b3843f9b9,True,
cifar,iid,43,7,6404e2c494a184be9f477373a96df92edf93b1bbb6c46dda093a5fa8da175efb,ef3523bb83b42cf249fc0fb07de962f6140337211f2f403cb849ece85affc079,True,
cifar,iid,43,8,9cedca6019927d988f57fb54d2d7b805b12ca1305caebe833c082d09a4286b84,061b57b735864c2c015fe21d717448c817dda02b4763419524011762d5ccb3c1,True,
cifar,iid,43,9,69c07ac1d8b238dc8de6eae4e4a535f19d44ffb33f829f256a1df763bdf2ba66,e8ea998ef5cea95630a9258f89992510e2f35b32b2008604b7f6851adc987176,True,
cifar,iid,44,0,015c6644ce0a48872ecbbbca00017820e2d9b079bce984beef149d7b370365e5,0ff10949761ae3dff6f923fc6347175a8f7c15841ed3ca9678b0fd42af88ab44,True,
cifar,iid,44,1,7a27f342a75857dacaca9c229a99db5ca411c25c72cc540673834083758445e8,15da52fca89fd288d6976bbe91e24441bb028fc21893ee20ac587a95e34f7036,True,
cifar,iid,44,2,e326dffa3249d7ce00afb20c5271a2d96c24052ba9b41406b05bc46b36697e15,ce8fe6f6e9f37a032b9a8d00210a4a05459cf3eb153c6ac1d928af83bfc65e25,True,
cifar,iid,44,3,d183e66a19a49bf1f07f2846210d67a2873de7c050876562a9e86521c2295860,e4d94e37c9635ca733269a56c1a6d7ac5ff81b268462f94471c0e3b77414b03e,True,
cifar,iid,44,4,49dd385a04a19639e7539c3c83a63af1e2694b6cf4e1989afa394423f1712c3c,e2c14a1cbd687c9b82a26bac04dd0227facfc4a18ab73e2d565c2d065c95cf55,True,
cifar,iid,44,5,4ae29bd0328345aaa0c1ce8373e779af45875e88b1f81e29b3d6e1c16240b9ff,e7e904cdc23c876f38d037a9ef7cb7d599b9f9c773005437ab3944d3e195c5d6,True,
cifar,iid,44,6,0887cd6b39b063e74ca406ecdab571bb493cb7d937467aea7ac0ace1a7c6fe80,e323943bf8c7697e81d1ff7832c9880ce2e97829437e0d886dff720ed8fe509d,True,
cifar,iid,44,7,451a7a20847d70cd37c0c337f3e45116518c458fd77495348403ba05c2926eff,27d30ed6daefbbcd2da6b6c1933815ba11e58abd00841016e0ea4d567593d68f,True,
cifar,iid,44,8,8057d1262dd42ea3965cda371892427251c6a827a4ff1d566f5717e0316050ee,083922a95f84d64d06ca80b03db1cfb3e8196170ec40a97d333064ef672850af,True,
cifar,iid,44,9,af683e94a6089771566d3e82698560ac1c24f8ada8c8fe6f506d3f115da9da08,af49bac51337240164834814a03536aff337abfffc5c2a6ba3b8ca84da24f95a,True,
cifar,alpha1p0,42,0,07f6d8d92f6b1e1915ccbc7cc90e3b36eef3aa4f370bdec47a52c0efc336fa7b,7eba1f2f3610128224d6794d03a1352e8a947d2ac48434408f167d105d110bcf,True,
cifar,alpha1p0,42,1,e4fcf990dcb26d99520e02ac43f3bf2443418a32e4136e0653c59a4da6970b19,323ff4c7339a30ec47fff03ff6118b81068b15433efddba2a8232d4091daff19,True,
cifar,alpha1p0,42,2,6591569ddf211f861ca1b8215feb9f8ca52156e017a1a7bd7dd342c563905841,fa6e95b5a7a26561f89b1276f41eea0db1e90b33ce83fca9f8ddb04765133c8a,True,
cifar,alpha1p0,42,3,45dda14f86f6550ffe903daa67d76fbb4b2ea37a6162306ab646786b320af44c,92cf2cb4fc20dc16f1aab7d5f27e19de719a9bcb9c5939f9b3e5d9955d0cb0a5,True,
cifar,alpha1p0,42,4,8f964be2621c8d135d77ce255939905eceb716f34f4cd833a03d1b416cc338f5,2205bc5d0b155e71c664b2635a7d66239f223a74a9192f270fccc2f437a6a0a5,True,
cifar,alpha1p0,42,5,dcb6f16f7597db7a0e5cc74df5de4efe05cbc8908194623bf395d45687bdabc9,2cd868130f1e25ead0afbd4a33cbbd453645bab8457009f10c12dff05b53555f,True,
cifar,alpha1p0,42,6,5fa2e8deac0d36ada878faf8f50950d9a82be665e013072b0d49854575edab10,7ce3134a9550073a7a6105742aa1a5eb0f60890554dbeb8c2c21090f30e4d610,True,
cifar,alpha1p0,42,7,a2d0216596992489dcb94e218c96f336efe96a8722e3e3f061c255693dc18bdd,7e5ad8e1f0ed4d6d52e0e42e39246686666bb4519896dad19b05dc51f8ea15bd,True,
cifar,alpha1p0,42,8,a9f3c65c570ecf96cc94e90be1263a7dc020c0833ef400a2c9cba864bef38ce2,b9a4b4b41872d0eeb9d6e7ac1ebb5733088b133529859db6868939c906a75775,True,
cifar,alpha1p0,42,9,d5cb96f65632a6b85a3f2ac6ca41258783de2e5322bccf895f3fcbe7a4aa6d4a,b40ae8e83a80f5257c56ef2bdff93e62a78dbdb7f982251eefc78cb448f3dec6,True,
cifar,alpha1p0,43,0,211ee94c718d74c30a83a9e62de814da0e6ef9b952b43a010c836ef270332002,721ce831ff6fa6dc6b33a13d633d2b96385f89e9355a8f9364d211da62a7dd6a,True,
cifar,alpha1p0,43,1,e65ee1f5d787be31f24e9278d971fc0c6bd3f01e67ca2c43e4842802a17829a5,c6a9e61e6528856a0c2bf967c245f920d788dcbaa42372286c028ef8cf9a49ba,True,
cifar,alpha1p0,43,2,1acf8f2624efcd41aa2592b653b919ec9f6d2cfb479ae02e40d8d1a9279d2bff,df99ec708a5186f3f91b314d8d4379adb0985f8fa8ec615b502bd39d711510a7,True,
cifar,alpha1p0,43,3,f724c46f71d449ddc93552d5c24756d83d443d7c7bc7af5495bfe5a6137fefd9,cd913287719902ce333ef53c2345819c14b10e3352b831f7fb58ad97311c39ed,True,
cifar,alpha1p0,43,4,2fdcf7e4aa566d93446907dfefc2437fb21944c0b5f99de4d2ea8190701ae158,ac23ab3515e0d7b045c29bfdac863340ae0599ee92170d68d87c13ca0ae0e78b,True,
cifar,alpha1p0,43,5,eaad9e05e5bf1c223c4ef106890bed1e0f59d1237dfc3e7c65e587a5481915d5,7ef7854197fee603b2162f907377afb806f36cd5e9acbb33716933ad18150ef4,True,
cifar,alpha1p0,43,6,30457c315106aa0eb1a79859328ca1dd0f37693ffb3fbeb2583f8840903f3bf0,fdb1a25aa1b47440a117e790aef4c3e7b20746d1a46b306dad4c63913190ee59,True,
cifar,alpha1p0,43,7,296b8e2ceb59b3c51a9d6eb7aac93101e0c0769aa7698b86e848dba6460b4c26,eb11099b1ae427efd9f5b09a482e3f17821b1ca81c9cdfa724ce579698345cc6,True,
cifar,alpha1p0,43,8,a5f6690bd49c1c8e468ae7f3e972bccf431013d32ff2a3663414d38c3aa8aa20,74ef4b0f3e4af3a45cff2a0a6f91820ae0d6b854ce62c54e3a1bfac7e14c3a22,True,
cifar,alpha1p0,43,9,a46c18a206448b695a88fa68812f7a31b6f439601772d5e7d5708853f3f934ff,93db92ad86d35747a2fd10db1b8b637cc8569ed4a3e84470aa1448b29478aa32,True,
